0,1,269
1,1,2848
2,1,369
3,1,1387
4,1,3333
5,1,1405
6,1,1139
7,1,1476
8,1,3519
9,1,2474
10,1,3512
11,1,3039
12,1,80
13,1,855
14,1,1422
15,1,1697
16,1,3380
17,1,3363
18,1,3031
19,1,2169
20,1,103
21,1,162
22,1,1502
23,1,1560
24,1,3329
25,1,3602
26,1,3296
27,1,1051
28,1,2834
29,1,2459
30,1,352
31,1,1238
32,1,231
33,1,1803
34,1,1248
35,1,1907
36,1,1823
37,1,2725
38,1,726
39,1,989
40,1,3130
41,1,2948
42,1,443
43,1,1505
44,1,1550
45,1,2112
46,1,3386
47,1,2358
48,1,3316
49,1,2174
50,1,3263
51,1,2400
52,1,1104
53,1,100
54,1,1818
55,1,2504
56,1,720
57,1,881
58,1,3413
59,1,421
60,1,2657
61,1,1733
62,1,1143
63,1,1653
64,1,1671
65,1,3321
66,1,2023
67,1,969
68,1,2527
69,1,94
70,1,2457
71,1,3095
72,1,1031
73,1,2638
74,1,1066
75,1,2496
76,1,2576
77,1,1814
78,1,1453
79,1,2046
80,2,1837
81,2,2258
82,2,7660
83,2,1168
84,2,10078
85,2,395
86,2,7574
87,2,7461
88,2,8726
89,2,1821
90,2,30
91,2,5711
92,2,7712
93,2,3507
94,2,4105
95,2,3168
96,2,8339
97,2,1950
98,2,3670
99,2,1298
100,2,8520
101,2,7635
102,2,7874
103,2,2520
104,2,3583
105,2,10130
106,2,5015
107,2,9417
108,2,4185
109,2,4544
110,2,4235
111,2,4484
112,2,836
113,2,8814
114,2,7293
115,2,8608
116,2,6393
117,2,6322
118,2,4857
119,2,805
120,2,7573
121,2,2073
122,2,2112
123,2,2677
124,2,1035
125,2,8352
126,2,3800
127,2,2742
128,2,5766
129,2,8218
130,2,8907
131,2,2227
132,2,8559
133,2,7545
134,2,4178
135,2,8732
136,2,4596
137,2,5020
138,2,4846
139,2,1433
140,2,6151
141,2,10169
142,2,9308
143,2,4488
144,2,10179
145,2,6411
146,2,7718
147,2,9992
148,2,8879
149,2,4554
150,2,2012
151,2,8543
152,2,5241
153,2,5497
154,2,2575
155,2,8035
156,2,6262
157,2,7848
158,2,3343
159,2,2306
160,2,5201
161,2,6797
162,2,2525
163,2,5932
164,2,6820
165,2,6404
166,2,2748
167,2,3816
168,2,9941
169,2,5691
170,3,449
171,3,1345
172,3,549
173,3,370
174,3,909
175,3,761
176,3,840
177,3,747
178,3,250
179,3,588
180,3,1322
181,3,425
182,3,767
183,3,1329
184,3,199
185,3,1057
186,3,506
187,3,207
188,3,1022
189,3,28
190,3,1104
191,3,542
192,3,386
193,3,14
194,3,80
195,3,1038
196,3,306
197,3,285
198,3,508
199,3,741
